HiddenId,BrandType,BrandName,Company,Composition,PackSize,Unit,Status,CeilingPrice,MRP,MRPPerUnit,YearMonth
1521017564@56388@101113147@-1@101103@206925,MAIN,CATREX EYE DROPS 10 ML,JAWA LABORATORIES,POTASSIUM IODIDE EYE DROPS ,10 ML EYE DROPS,EYE DROPS,Non-Scheduled,-1,43.96,4.40,Dec-2025
