HiddenId,BrandType,BrandName,Company,Composition,PackSize,Unit,Status,CeilingPrice,MRP,MRPPerUnit,YearMonth
1521075716@96417@101170494@1055@101101@200959,OTHER,TRUNEX,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.025 %,30,GEL,Non-Scheduled,-1,192.19,6.41,Dec-2025
1521075716@96417@101170494@1055@101101@200959,OTHER,MYTRET,GRACE DERMA HEALTHCARE PVT.LTD,TRETINOIN GEL 0.025 %,15,GEL,Non-Scheduled,-1,131.25,8.75,Dec-2025
1521069990@240505@101246919@-1@101028@200959,MAIN,REVIZE CREAM 20 GM,OAKNET HEALTHCARE,TRETINOIN CREAM ,20 GM CREAM,CREAM,Non-Scheduled,-1,536.00,26.80,Dec-2025
1521075822@262568@101196522@1055@101028@200959,MAIN,REVIZE MICRO 0.025 % CREAM 20 GM,OAKNET HEALTHCARE,TRETINOIN CREAM 0.025 %,20 GM CREAM,CREAM,Non-Scheduled,-1,260.78,13.04,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,COMEDOLYTIC,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,103.00,5.15,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,173.83,5.79,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,192.19,6.41,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,131.00,6.55,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,KATINOL,KIVI LABS LTD,TRETINOIN CREAM 0.025 %,10,CREAM,Non-Scheduled,-1,66.50,6.65,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,161.50,8.08,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,RETIACT,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,164.06,8.20,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,FLAWLIZO,EMCURE PHARMACEUTICALS LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,178.10,8.91,Dec-2025
1521075822@262568@101196522@1055@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,216.56,10.83,Dec-2025
1521069991@262569@101196522@1092@101028@200959,MAIN,REVIZE MICRO 0.04 % CREAM 20 GM,OAKNET HEALTHCARE,TRETINOIN CREAM 0.04 %,20 GM CREAM,CREAM,Non-Scheduled,-1,278.75,13.94,Dec-2025
1521138092@239932@101238153@1078@101101@200959,MAIN,SEBORID 0.025 MG GEL 20 GM,EUMEDICA PHARMACEUTICALS,TRETINOIN GEL 0.025 MG,20 GM GEL,GEL,Non-Scheduled,-1,175.00,8.75,Dec-2025
1521136107@9999997467@101226051@-1@101083@200959,MAIN,ST RICH BOOSTER SOLUTION 30 ML,REGALIZ MEDICARE LTD,TRETINOIN ORAL SOLUTION ,30 ML ORAL SOLUTION,ORAL SOLUTION,Non-Scheduled,-1,514.69,17.16,Dec-2025
1521135559@9999997466@101226051@-1@101016@200959,MAIN,ST RICH DUO KIT 1,REGALIZ MEDICARE LTD,TRETINOIN KIT ,1 KIT,KIT,Non-Scheduled,-1,1124.06,1124.06,Dec-2025
1521074892@122616@101175411@1092@101101@200959,MAIN,SUPATRET 0.04 % GEL 20 GM,SUN PHARMA LABORATORIES LTD.,TRETINOIN GEL 0.04 %,20 GM GEL,GEL,Non-Scheduled,-1,315.00,15.75,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,ARITOP MS,ATOPIC LABORATORIES,TRETINOIN GEL 0.04 %,20,GEL,Non-Scheduled,-1,139.00,6.95,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,TRUNEX,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,155.00,10.33,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,MYTRET,GRACE DERMA HEALTHCARE PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,168.75,11.25,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,TRONIN MS,TALENT INDIA,TRETINOIN GEL 0.04 %,20,GEL,Non-Scheduled,-1,235.00,11.75,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,TRUNEX MS,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,206.25,13.75,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,NEXRET,DR. REDDYS LABORATORIES LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,260.00,17.33,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,NEXRET T,DR. REDDYS LABORATORIES LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,260.00,17.33,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,RETINO A MICRO,JANSSEN,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,430.00,28.67,Dec-2025
1521074892@122616@101175411@1092@101101@200959,OTHER,FLAWLIZO MICRO,EMCURE PHARMACEUTICALS LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,553.13,36.88,Dec-2025
1521157985@701495@101244441@1055@101028@200959,MAIN,TOPITRET 0.025 % CREAM 20 GM,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.025 %,20 GM CREAM,CREAM,Non-Scheduled,-1,131.00,6.55,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,COMEDOLYTIC,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,103.00,5.15,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,173.83,5.79,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,192.19,6.41,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,KATINOL,KIVI LABS LTD,TRETINOIN CREAM 0.025 %,10,CREAM,Non-Scheduled,-1,66.50,6.65,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,161.50,8.08,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,RETIACT,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,164.06,8.20,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,FLAWLIZO,EMCURE PHARMACEUTICALS LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,178.10,8.91,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,216.56,10.83,Dec-2025
1521157985@701495@101244441@1055@101028@200959,OTHER,REVIZE MICRO,OAKNET HEALTHCARE,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,260.78,13.04,Dec-2025
1521157986@701496@101244441@1095@101028@200959,MAIN,TOPITRET 0.05 % CREAM 20 GM,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.05 %,20 GM CREAM,CREAM,Non-Scheduled,-1,150.00,7.50,Dec-2025
1521157986@701496@101244441@1095@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,184.50,6.15,Dec-2025
1521157986@701496@101244441@1095@101028@200959,OTHER,TRONIN,TALENT INDIA,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,129.00,6.45,Dec-2025
1521157986@701496@101244441@1095@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,225.00,7.50,Dec-2025
1521157986@701496@101244441@1095@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,154.50,7.73,Dec-2025
1521157986@701496@101244441@1095@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,249.37,12.47,Dec-2025
1521063029@241750@101179277@1055@101028@200959,MAIN,TREBOR 0.025 % CREAM 20 GM,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.025 %,20 GM CREAM,CREAM,Non-Scheduled,-1,161.50,8.08,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,COMEDOLYTIC,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,103.00,5.15,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,173.83,5.79,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,192.19,6.41,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,131.00,6.55,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,KATINOL,KIVI LABS LTD,TRETINOIN CREAM 0.025 %,10,CREAM,Non-Scheduled,-1,66.50,6.65,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,RETIACT,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,164.06,8.20,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,FLAWLIZO,EMCURE PHARMACEUTICALS LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,178.10,8.91,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,216.56,10.83,Dec-2025
1521063029@241750@101179277@1055@101028@200959,OTHER,REVIZE MICRO,OAKNET HEALTHCARE,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,260.78,13.04,Dec-2025
1521078802@241749@101179277@1095@101028@200959,MAIN,TREBOR 0.05 % CREAM 20 GM,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.05 %,20 GM CREAM,CREAM,Non-Scheduled,-1,154.50,7.73,Dec-2025
1521078802@241749@101179277@1095@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,184.50,6.15,Dec-2025
1521078802@241749@101179277@1095@101028@200959,OTHER,TRONIN,TALENT INDIA,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,129.00,6.45,Dec-2025
1521078802@241749@101179277@1095@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,150.00,7.50,Dec-2025
1521078802@241749@101179277@1095@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,225.00,7.50,Dec-2025
1521078802@241749@101179277@1095@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,249.37,12.47,Dec-2025
1521151499@332142@101239558@1055@101028@200959,MAIN,TRETIHEAL 0.025 % CREAM 20 GM,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.025 %,20 GM CREAM,CREAM,Non-Scheduled,-1,216.56,10.83,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,COMEDOLYTIC,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,103.00,5.15,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,173.83,5.79,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,192.19,6.41,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,131.00,6.55,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,KATINOL,KIVI LABS LTD,TRETINOIN CREAM 0.025 %,10,CREAM,Non-Scheduled,-1,66.50,6.65,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,161.50,8.08,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,RETIACT,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,164.06,8.20,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,FLAWLIZO,EMCURE PHARMACEUTICALS LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,178.10,8.91,Dec-2025
1521151499@332142@101239558@1055@101028@200959,OTHER,REVIZE MICRO,OAKNET HEALTHCARE,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,260.78,13.04,Dec-2025
1521151503@332141@101239558@1095@101028@200959,MAIN,TRETIHEAL 0.05 % CREAM 20 GM,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.05 %,20 GM CREAM,CREAM,Non-Scheduled,-1,249.37,12.47,Dec-2025
1521151503@332141@101239558@1095@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,184.50,6.15,Dec-2025
1521151503@332141@101239558@1095@101028@200959,OTHER,TRONIN,TALENT INDIA,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,129.00,6.45,Dec-2025
1521151503@332141@101239558@1095@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,150.00,7.50,Dec-2025
1521151503@332141@101239558@1095@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,225.00,7.50,Dec-2025
1521151503@332141@101239558@1095@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,154.50,7.73,Dec-2025
1521151502@332140@101239558@1147@101028@200959,MAIN,TRETIHEAL 0.1 % CREAM 20 GM,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.1 %,20 GM CREAM,CREAM,Non-Scheduled,-1,319.69,15.98,Dec-2025
1521151502@332140@101239558@1147@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.1 %,20,CREAM,Non-Scheduled,-1,234.37,11.72,Dec-2025
1521151502@332140@101239558@1147@101028@200959,OTHER,RETINO A MICRO,JANSSEN,TRETINOIN CREAM 0.1 %,15,CREAM,Non-Scheduled,-1,475.00,31.67,Dec-2025
1521078860@61800@101179339@1055@101028@200959,MAIN,TRETIN 0.025 % CREAM 30 GM,HEGDE & HEGDE,TRETINOIN CREAM 0.025 %,30 GM CREAM,CREAM,Non-Scheduled,-1,192.19,6.41,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,COMEDOLYTIC,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,103.00,5.15,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.025 %,30,CREAM,Non-Scheduled,-1,173.83,5.79,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,131.00,6.55,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,KATINOL,KIVI LABS LTD,TRETINOIN CREAM 0.025 %,10,CREAM,Non-Scheduled,-1,66.50,6.65,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,161.50,8.08,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,RETIACT,DABUR INDIA LTD.,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,164.06,8.20,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,FLAWLIZO,EMCURE PHARMACEUTICALS LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,178.10,8.91,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,216.56,10.83,Dec-2025
1521078860@61800@101179339@1055@101028@200959,OTHER,REVIZE MICRO,OAKNET HEALTHCARE,TRETINOIN CREAM 0.025 %,20,CREAM,Non-Scheduled,-1,260.78,13.04,Dec-2025
1521078861@61801@101179339@1095@101028@200959,MAIN,TRETIN 0.05 % CREAM 30 GM,HEGDE & HEGDE,TRETINOIN CREAM 0.05 %,30 GM CREAM,CREAM,Non-Scheduled,-1,225.00,7.50,Dec-2025
1521078861@61801@101179339@1095@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,184.50,6.15,Dec-2025
1521078861@61801@101179339@1095@101028@200959,OTHER,TRONIN,TALENT INDIA,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,129.00,6.45,Dec-2025
1521078861@61801@101179339@1095@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,150.00,7.50,Dec-2025
1521078861@61801@101179339@1095@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,154.50,7.73,Dec-2025
1521078861@61801@101179339@1095@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,249.37,12.47,Dec-2025
1521156282@700572@101179339@1147@101028@200959,MAIN,TRETIN 0.1 % CREAM 20 GM,HEGDE & HEGDE,TRETINOIN CREAM 0.1 %,20 GM CREAM,CREAM,Non-Scheduled,-1,234.37,11.72,Dec-2025
1521156282@700572@101179339@1147@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.1 %,20,CREAM,Non-Scheduled,-1,319.69,15.98,Dec-2025
1521156282@700572@101179339@1147@101028@200959,OTHER,RETINO A MICRO,JANSSEN,TRETINOIN CREAM 0.1 %,15,CREAM,Non-Scheduled,-1,475.00,31.67,Dec-2025
1521079570@243441@101180104@1095@101028@200959,MAIN,TRONIN 0.05 % CREAM 20 GM,TALENT INDIA,TRETINOIN CREAM 0.05 %,20 GM CREAM,CREAM,Non-Scheduled,-1,129.00,6.45,Dec-2025
1521079570@243441@101180104@1095@101028@200959,OTHER,ATRET,BRINTON PHARMACEUTICALS .LTD,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,184.50,6.15,Dec-2025
1521079570@243441@101180104@1095@101028@200959,OTHER,TOPITRET,CANIXA LIFE SCIENCES PVT,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,150.00,7.50,Dec-2025
1521079570@243441@101180104@1095@101028@200959,OTHER,TRETIN,HEGDE & HEGDE,TRETINOIN CREAM 0.05 %,30,CREAM,Non-Scheduled,-1,225.00,7.50,Dec-2025
1521079570@243441@101180104@1095@101028@200959,OTHER,TREBOR,HETERO HEALTHCARE LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,154.50,7.73,Dec-2025
1521079570@243441@101180104@1095@101028@200959,OTHER,TRETIHEAL,HEALING PHARMA INDIA PVT.LTD,TRETINOIN CREAM 0.05 %,20,CREAM,Non-Scheduled,-1,249.37,12.47,Dec-2025
1521135428@9999997976@101180104@2107@101006@200959,MAIN,TRONIN 10 MG TABLET 10,TALENT INDIA,TRETINOIN TABLET 10 MG,10 TABLET,TABLET,Non-Scheduled,-1,120.00,12.00,Dec-2025
1521135429@9999998056@101180104@3049@101006@200959,MAIN,TRONIN 20 MG TABLET 10,TALENT INDIA,TRETINOIN TABLET 20 MG,10 TABLET,TABLET,Non-Scheduled,-1,205.22,20.52,Dec-2025
1521079577@242791@101180111@1092@101101@200959,MAIN,TRONIN MS 0.04 % GEL 20 GM,TALENT INDIA,TRETINOIN GEL 0.04 %,20 GM GEL,GEL,Non-Scheduled,-1,235.00,11.75,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,ARITOP MS,ATOPIC LABORATORIES,TRETINOIN GEL 0.04 %,20,GEL,Non-Scheduled,-1,139.00,6.95,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,TRUNEX,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,155.00,10.33,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,MYTRET,GRACE DERMA HEALTHCARE PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,168.75,11.25,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,TRUNEX MS,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,206.25,13.75,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,SUPATRET,SUN PHARMA LABORATORIES LTD.,TRETINOIN GEL 0.04 %,20,GEL,Non-Scheduled,-1,315.00,15.75,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,NEXRET,DR. REDDYS LABORATORIES LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,260.00,17.33,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,NEXRET T,DR. REDDYS LABORATORIES LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,260.00,17.33,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,RETINO A MICRO,JANSSEN,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,430.00,28.67,Dec-2025
1521079577@242791@101180111@1092@101101@200959,OTHER,FLAWLIZO MICRO,EMCURE PHARMACEUTICALS LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,553.13,36.88,Dec-2025
1521158749@703699@101180261@1055@101101@200959,MAIN,TRUNEX 0.025 % GEL 30 GM,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.025 %,30 GM GEL,GEL,Non-Scheduled,-1,192.19,6.41,Dec-2025
1521158749@703699@101180261@1055@101101@200959,OTHER,AVITRA,AVIATOR LIFE SCIENCE PRIVATE LIMITED,TRETINOIN GEL 0.025 %,30,GEL,Non-Scheduled,-1,84.38,2.81,Dec-2025
1521158749@703699@101180261@1055@101101@200959,OTHER,RETOP A,DERMO CARE LABORATORIES,TRETINOIN GEL 0.025 %,20,GEL,Non-Scheduled,-1,86.00,4.30,Dec-2025
1521158749@703699@101180261@1055@101101@200959,OTHER,A RET,MENARINI INDIA,TRETINOIN GEL 0.025 %,20,GEL,Non-Scheduled,-1,126.00,6.30,Dec-2025
1521158749@703699@101180261@1055@101101@200959,OTHER,MYTRET,GRACE DERMA HEALTHCARE PVT.LTD,TRETINOIN GEL 0.025 %,15,GEL,Non-Scheduled,-1,131.25,8.75,Dec-2025
1521079719@213489@101180261@1092@101101@200959,MAIN,TRUNEX 0.04 % GEL 15 GM,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.04 %,15 GM GEL,GEL,Non-Scheduled,-1,155.00,10.33,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,ARITOP MS,ATOPIC LABORATORIES,TRETINOIN GEL 0.04 %,20,GEL,Non-Scheduled,-1,139.00,6.95,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,MYTRET,GRACE DERMA HEALTHCARE PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,168.75,11.25,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,TRONIN MS,TALENT INDIA,TRETINOIN GEL 0.04 %,20,GEL,Non-Scheduled,-1,235.00,11.75,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,TRUNEX MS,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,206.25,13.75,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,SUPATRET,SUN PHARMA LABORATORIES LTD.,TRETINOIN GEL 0.04 %,20,GEL,Non-Scheduled,-1,315.00,15.75,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,NEXRET,DR. REDDYS LABORATORIES LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,260.00,17.33,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,NEXRET T,DR. REDDYS LABORATORIES LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,260.00,17.33,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,RETINO A MICRO,JANSSEN,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,430.00,28.67,Dec-2025
1521079719@213489@101180261@1092@101101@200959,OTHER,FLAWLIZO MICRO,EMCURE PHARMACEUTICALS LTD,TRETINOIN GEL 0.04 %,15,GEL,Non-Scheduled,-1,553.13,36.88,Dec-2025
1521158953@703700@101180261@1095@101101@200959,MAIN,TRUNEX 0.05 % GEL 30 GM,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.05 %,30 GM GEL,GEL,Non-Scheduled,-1,225.00,7.50,Dec-2025
1521158953@703700@101180261@1095@101101@200959,OTHER,A RET,MENARINI INDIA,TRETINOIN GEL 0.05 %,20,GEL,Non-Scheduled,-1,162.00,8.10,Dec-2025
1521079720@213195@101180262@1092@101101@200959,MAIN,TRUNEX MS 0.04 % GEL 15 GM,KLM LABORATORIES PVT.LTD,TRETINOIN GEL 0.04 %,15 GM GEL,GEL,Non-Scheduled,-1,206.25,13.75,Dec-2025
