detail_url,page_num,detailed_view_scraped
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1534515922?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/871944162?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51292?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3755929790?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3366650524?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/899003895?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/899003894?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/56238?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/924022073?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/924022074?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/924022075?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1882316711?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1882316710?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4235563902?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2867467828?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2867467827?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2867467826?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3394129422?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2100541711?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2100541713?t:ac=overview,2,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694815?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694812?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694814?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694811?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694816?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694810?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2100541712?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2100541710?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694817?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/937694813?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2446308918?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/961101523?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/1069256043?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3924642910?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/841669074?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2367141284?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2367141285?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/55013?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51316?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51315?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51318?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51319?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/56686?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/51323?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3402964960?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3402964961?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3402964962?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3402964963?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3402964964?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/816903513?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/55164?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2186682052?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/2186682053?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3988470817?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/3925231821?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4460090607?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4460090608?t:ac=overview,3,no
https://lekovi.zdravstvo.gov.mk/drugsregister:detaileddrug/4460090606?t:ac=overview,3,no
