page,din_rows,ok_rows,unit_only_lines,pack_continuations,generics_detected,headers_found,issues
628,20,20,0,0,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
629,29,29,0,7,3,True,Header calibration weak | Manufacturer pack leaks (29) | Multiple generics (3)
630,30,30,0,7,2,True,Header calibration weak | Manufacturer pack leaks (30)
631,28,28,0,7,2,True,Header calibration weak | Manufacturer pack leaks (28)
632,15,15,0,0,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
633,11,11,0,0,6,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (6)
634,18,18,0,0,6,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (6)
635,23,23,0,0,4,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (4)
636,16,16,0,0,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
637,30,30,0,8,2,True,Header calibration weak | Manufacturer pack leaks (30)
638,24,24,0,7,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
639,9,9,0,0,8,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (8)
640,13,13,0,2,5,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (5)
641,20,20,0,2,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
642,17,17,0,0,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
643,5,5,0,0,6,True,Header calibration weak | Manufacturer pack leaks (5) | Multiple generics (6)
644,3,3,0,0,7,True,Header calibration weak | Manufacturer pack leaks (3) | Multiple generics (7)
645,9,9,0,0,7,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (7)
646,14,14,0,1,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
647,17,17,0,0,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
648,20,20,0,1,5,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (5)
649,15,15,0,1,5,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (5)
650,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
651,24,24,0,22,2,True,Header calibration weak | Manufacturer pack leaks (24)
652,15,15,0,0,3,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (3)
653,19,19,0,2,4,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (4)
654,14,14,0,2,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
655,24,24,0,8,4,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (4)
656,14,14,0,2,3,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (3)
657,20,20,0,5,2,True,Header calibration weak | Manufacturer pack leaks (20)
658,25,25,0,7,4,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (4)
659,16,16,0,5,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
660,12,12,0,4,6,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (6)
661,10,10,0,1,5,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (5)
662,15,15,0,2,4,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (4)
663,19,19,0,0,4,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (4)
664,25,25,0,0,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
665,18,18,0,0,6,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (6)
666,16,16,0,1,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
667,15,15,0,1,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
668,16,16,0,0,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
669,6,6,0,0,5,True,Header calibration weak | Manufacturer pack leaks (3) | Multiple generics (5)
670,11,11,0,0,8,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (8)
671,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
672,35,35,0,0,3,True,Header calibration weak | Manufacturer pack leaks (35) | Multiple generics (3)
673,21,21,0,0,5,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (5)
674,18,18,0,0,5,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (5)
675,15,15,0,6,5,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (5)
676,11,11,0,0,9,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (9)
677,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
678,17,17,0,4,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
679,6,6,0,0,8,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (8)
680,33,33,0,2,3,True,Header calibration weak | Manufacturer pack leaks (33) | Multiple generics (3)
681,8,8,0,0,7,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (7)
682,15,15,0,0,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
683,11,11,0,2,7,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (7)
684,36,36,0,0,2,True,Header calibration weak | Manufacturer pack leaks (36)
685,20,20,0,0,3,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (3)
686,19,19,0,0,5,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (5)
687,31,31,0,0,2,True,Header calibration weak | Manufacturer pack leaks (31)
688,11,11,0,1,5,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (5)
689,23,23,0,1,4,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (4)
690,21,21,0,0,4,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (4)
691,8,8,0,0,6,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (6)
692,17,17,0,4,5,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (5)
693,18,18,0,0,2,True,Header calibration weak | Manufacturer pack leaks (18)
694,17,17,0,0,2,True,Header calibration weak | Manufacturer pack leaks (17)
695,12,12,0,2,5,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (5)
696,14,14,0,2,6,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (6)
697,9,9,0,4,6,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (6)
698,9,9,0,2,7,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (7)
699,23,23,0,11,2,True,Header calibration weak | Manufacturer pack leaks (23)
700,25,25,0,11,2,True,Header calibration weak | Manufacturer pack leaks (25)
701,19,19,0,0,3,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (3)
702,20,20,0,0,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
703,18,18,0,1,3,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (3)
704,19,19,0,0,1,True,Header calibration weak | Manufacturer pack leaks (19)
705,14,14,0,0,1,True,Header calibration weak | Manufacturer pack leaks (14)
706,15,15,0,0,1,True,Header calibration weak | Manufacturer pack leaks (15)
707,25,25,0,0,2,True,Header calibration weak | Manufacturer pack leaks (25)
708,25,25,0,0,1,True,Header calibration weak | Manufacturer pack leaks (25)
709,20,20,0,0,1,True,Header calibration weak | Manufacturer pack leaks (20)
710,19,19,0,0,2,True,Header calibration weak | Manufacturer pack leaks (19)
711,20,20,0,0,2,True,Header calibration weak | Manufacturer pack leaks (20)
712,6,6,0,0,1,True,Header calibration weak | Manufacturer pack leaks (6)
713,26,26,0,0,1,True,Header calibration weak | Manufacturer pack leaks (26)
714,15,15,0,0,1,True,Header calibration weak | Manufacturer pack leaks (15)
715,14,14,0,0,1,True,Header calibration weak | Manufacturer pack leaks (14)
716,19,19,0,0,2,True,Header calibration weak | Manufacturer pack leaks (19)
717,20,20,0,0,1,True,Header calibration weak | Manufacturer pack leaks (20)
718,21,21,0,0,1,True,Header calibration weak | Manufacturer pack leaks (21)
719,7,7,0,0,2,True,Header calibration weak | Manufacturer pack leaks (7)
720,14,14,0,0,2,True,Header calibration weak | Manufacturer pack leaks (14)
721,19,19,0,0,2,True,Header calibration weak | Manufacturer pack leaks (19)
722,15,15,0,0,2,True,Header calibration weak | Manufacturer pack leaks (15)
723,16,16,0,0,1,True,Header calibration weak | Manufacturer pack leaks (16)
724,12,12,0,0,3,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (3)
725,11,11,0,1,7,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (7)
726,13,13,0,0,5,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (5)
727,20,20,0,1,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
728,12,12,0,7,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
729,29,29,0,0,4,True,Header calibration weak | Manufacturer pack leaks (29) | Multiple generics (4)
730,9,9,0,1,7,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (7)
731,12,12,0,6,6,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (6)
732,16,16,0,0,6,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (6)
733,18,18,0,5,5,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (5)
734,24,24,0,12,2,True,Header calibration weak | Manufacturer pack leaks (24)
735,16,16,0,0,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
736,13,13,0,2,4,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (4)
737,16,16,0,0,5,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (5)
738,13,13,0,5,6,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (6)
739,12,12,0,0,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
740,22,22,0,4,2,True,Header calibration weak | Manufacturer pack leaks (22)
741,14,14,0,3,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
742,26,26,0,14,2,True,Header calibration weak | Manufacturer pack leaks (26)
743,20,20,0,12,2,True,Header calibration weak | Manufacturer pack leaks (20)
744,23,23,0,4,2,True,Header calibration weak | Manufacturer pack leaks (23)
745,12,12,0,3,5,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (5)
746,13,13,0,0,2,True,Header calibration weak | Manufacturer pack leaks (13)
747,12,12,0,0,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
748,18,18,0,3,5,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (5)
749,16,16,0,1,8,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (8)
750,14,14,0,1,7,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (7)
751,12,12,0,2,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
752,12,12,0,1,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
753,9,9,0,0,7,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (7)
754,20,20,0,0,3,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (3)
755,15,15,0,2,5,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (5)
756,10,10,0,1,6,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (6)
757,14,14,0,0,5,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (5)
758,2,2,0,0,2,True,Header calibration weak | Manufacturer pack leaks (2)
762,7,7,0,2,10,True,Header calibration weak | Manufacturer pack leaks (7) | Multiple generics (10)
763,7,7,0,0,7,True,Header calibration weak | Manufacturer pack leaks (7) | Multiple generics (7)
764,11,11,0,7,4,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (4)
765,8,8,0,2,3,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (3)
768,1,1,0,0,11,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (11)
769,2,2,0,0,10,True,Header calibration weak | Manufacturer pack leaks (2) | Multiple generics (10)
774,6,6,0,0,9,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (9)
775,1,1,0,0,9,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (9)
777,1,1,0,0,10,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (10)
778,1,1,0,0,10,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (10)
779,4,4,0,0,10,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (10)
