input_company,input_product_name,timestamp,error_message
Teva Argentina,ARTOMEY DUO 10/10,2026-01-04T15:56:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Teva Argentina,ARTOMEY DUO 20/10,2026-01-04T15:56:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Teva Argentina,ARTOMEY DUO 5/10,2026-01-04T15:56:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Teva Argentina,ARTOMEY PLUS 10/10,2026-01-04T15:56:50,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Teva Argentina,ARTOMEY PLUS 20/10,2026-01-04T15:56:57,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Teva Argentina,ARTOMEY PLUS 5/10,2026-01-04T15:57:00,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Formulab,ARTROSTOP DEFENSE SIN AZÚCAR,2026-01-04T15:57:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Excelentia,ARTROSTOP GEL ROLL-ON,2026-01-04T15:57:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Laboratorio ENA,ARÁNDANOS NATULIV,2026-01-04T15:57:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Hollister,APOSITO ALG. DE CAL. 30.5 CM REST.,2026-01-04T15:57:43,"WebDriverException: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa7bc86
	0xa6ef92
	0xa7094a
	0xa6f435
	0xa6ed71
	0xa6ea85
	0xa6c94f
	0xa6d31a
	0xa82451
	0xb0e704
	0xaeb4ec
	0xb0db13
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Laboratorio Merlino,ASEPLUS SOLUCIÓN SANITIZANTE,2026-01-04T15:57:50,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Megalabs Argentina,ASOLMICINA.DOX,2026-01-04T15:57:57,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Vent 3,ASPIRINA 100 VENT-3,2026-01-04T15:58:00,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Vent 3,ASPIRINA 500 VENT-3,2026-01-04T15:58:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Vent 3,ASPIRINA CARDIO VENT-3,2026-01-04T15:58:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Biofactor,AT III KEDRION 1000 U.I.,2026-01-04T15:58:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Biofactor,AT III KEDRION 500 U.I.,2026-01-04T15:58:50,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Siegfried,ATEL,2026-01-04T15:58:57,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Vent 3,ATENOLOL VENT-3,2026-01-04T15:59:00,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Laboratorio Millet,ATOMO ARNICA ROLL-ON,2026-01-04T15:59:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Laboratorio Millet,ATOMO DESINFLAMANTE GELDIC V.L.SIN OLOR,2026-01-04T15:59:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Poen,AUCIC 0.5%,2026-01-04T15:59:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Poen,AUCIC 1%,2026-01-04T15:59:50,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Poen,AUCIC 1% LC,2026-01-04T15:59:57,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Poen,AUCIC 1.5%,2026-01-04T16:00:00,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Baliarda,AXIN,2026-01-04T16:00:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Cassará,AXNE 0.1%,2026-01-04T16:00:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Cassará,AXNE 0.3%,2026-01-04T16:00:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Richet,AZTREONAM (L-ARGININA),2026-01-04T16:00:50,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Natural Life,B-50 COMPLEX,2026-01-04T16:00:57,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Lafedar,B-CAVIR,2026-01-04T16:01:00,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Lafedar,B-JEN,2026-01-04T16:01:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Bagó,BAGO+ACTIVAMENTE,2026-01-04T16:01:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Bagó,BAGO+CALMA,2026-01-04T16:01:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Bagó,BAGO+DESCANSO,2026-01-04T16:01:50,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Bagó,BAGO+ENERGIA,2026-01-04T16:01:57,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Dr. Madaus,BALSAMO AVENA + KERATINA,2026-01-04T16:02:00,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Dr. Madaus,BALSAMO ORTIGA + ROMERO,2026-01-04T16:02:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA MOLDEABLE PL NATURA 13-22 MM ARO 45,2026-01-04T16:02:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA MOLDEABLE PL NATURA 22-33 MM ARO 45,2026-01-04T16:02:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA MOLDEABLE PL NATURA 33-45 MM ARO 57,2026-01-04T16:02:50,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA MOLDEABLE PL NATURA 45-56 MM ARO 70,2026-01-04T16:02:57,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA NATURA CONVEX MOLDEABLE 13-22 ARO 45,2026-01-04T16:03:00,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA NATURA CONVEX MOLDEABLE 22-33 ARO 46,2026-01-04T16:03:20,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA NATURA CONVEX MOLDEABLE 33-45 ARO 57,2026-01-04T16:03:27,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e6dd
	0xa5ca8d
	0xaf1ffb
	0xb0d44c
	0xaeb2e6
	0xabd321
	0xabe1d4
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xc995d8
	0xc99799
	0xc83b28
	0x76355d49
	0x777ad5db
	0x777ad561
"
Convatec,BARRERA NATURA FLEXIBLE RECORT. ARO 38,2026-01-04T16:03:30,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xc912d3
	0xc91314
	0xa7e52b
	0xabc635
	0xaeb3a6
	0xae6ed1
	0xae6846
	0xa4ebfd
	0xa4f18e
	0xa4f65d
	0xee5314
	0xee08cb
	0xefd1aa
	0xcab1d8
	0xcb31dd
	0xa4e7ab
	0xa4ddf7
	0x10317af
	0x76355d49
	0x777ad5db
	0x777ad561
"
