input_company,input_product_name,timestamp,error_message
San Ceferino,CIRUELAS LIGHT+VITAMINA C NUTRINAT,2026-01-18T19:56:45,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS+FIBRAS+VITAMINA C NUTRINAT,2026-01-18T19:56:46,"Driver error during search: Message: 
"
Pharmatrix,DRUM ß,2026-01-18T19:56:47,"Driver error during search: Message: 
"
Siegfried,EMPAX MET,2026-01-18T19:56:48,"Driver error during search: Message: 
"
Elea,FALGOS EXPENDEDOR X 25 BL,2026-01-18T19:57:07,"Driver error during search: Message: 
"
Isdin,FOTO WET SKIN TRANSPARENT SPRAY SPF 50,2026-01-18T19:57:07,"Driver error during search: Message: 
"
Sant Gall,GALCICLINA SANT GALL,2026-01-18T19:57:09,"Driver error during search: Message: 
"
Labsa,LABSALERG ß,2026-01-18T19:57:22,"Driver error during search: Message: 
"
Fortbenton,LISALER ß,2026-01-18T19:57:29,"Driver error during search: Message: 
"
Nestle,NAN 1 OPTIPRO HMO RTD,2026-01-18T19:57:30,"Driver error during search: Message: 
"
Nestle,NAN 2 OPTIPRO HMO RTD,2026-01-18T19:57:41,"Driver error during search: Message: 
"
Nestle,NAN 3 OPTIPRO HMO RTD,2026-01-18T19:57:43,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-324,2026-01-18T19:57:50,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-326,2026-01-18T19:57:52,"Driver error during search: Message: 
"
Rospaw,OLANZAPINA ROSPAW,2026-01-18T19:58:27,"Driver error during search: Message: 
"
Haleon Argentina,PARODONTAX COMPLETE PROTECTION EXTRA FRESH,2026-01-18T19:58:42,"Driver error during search: Message: 
"
Drawer,PIPERACILINA TAZOBACTAM DRAWER,2026-01-18T20:03:41,"Driver error during search: Message: 
"
Gemepe,PIPERACILINA TAZOBACTAM GEMEPE,2026-01-18T20:03:42,"Driver error during search: Message: 
"
Bayer Consumer,ACTRON 400 RAPIDA ACCION NF,2026-01-18T20:14:55,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL FUNNY BRUSH,2026-01-18T20:14:55,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL MAFALDA KIDS X 1 U,2026-01-18T20:14:55,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL ZOO BRUSH,2026-01-18T20:14:56,"Driver error during search: Message: 
"
Bayer Consumer,ACTRON 400 RAPIDA ACCION NF,2026-01-18T20:29:19,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL FUNNY BRUSH,2026-01-18T20:29:23,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL MAFALDA KIDS X 1 U,2026-01-18T20:29:23,"Driver error during search: Message: 
"
Grimberg,BUCALTAC CEPILLO DENTAL ZOO BRUSH,2026-01-18T20:29:24,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS LIGHT+VITAMINA C NUTRINAT,2026-01-18T20:29:41,"Driver error during search: Message: 
"
San Ceferino,CIRUELAS+FIBRAS+VITAMINA C NUTRINAT,2026-01-18T20:29:45,"Driver error during search: Message: 
"
Pharmatrix,DRUM ß,2026-01-18T20:29:45,"Driver error during search: Message: 
"
Siegfried,EMPAX MET,2026-01-18T20:29:46,"Driver error during search: Message: 
"
Elea,FALGOS EXPENDEDOR X 25 BL,2026-01-18T20:30:02,"Driver error during search: Message: 
"
Isdin,FOTO WET SKIN TRANSPARENT SPRAY SPF 50,2026-01-18T20:30:06,"Driver error during search: Message: 
"
Sant Gall,GALCICLINA SANT GALL,2026-01-18T20:30:06,"Driver error during search: Message: 
"
Labsa,LABSALERG ß,2026-01-18T20:30:07,"Driver error during search: Message: 
"
Fortbenton,LISALER ß,2026-01-18T20:30:24,"Driver error during search: Message: 
"
Nestle,NAN 1 OPTIPRO HMO RTD,2026-01-18T20:30:28,"Driver error during search: Message: 
"
Nestle,NAN 2 OPTIPRO HMO RTD,2026-01-18T20:30:28,"Driver error during search: Message: 
"
Nestle,NAN 3 OPTIPRO HMO RTD,2026-01-18T20:30:29,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-324,2026-01-18T20:30:45,"Driver error during search: Message: 
"
Valuge,NEWGEL+ LOLYPOP MAMARIAS NG-326,2026-01-18T20:30:49,"Driver error during search: Message: 
"
Rospaw,OLANZAPINA ROSPAW,2026-01-18T20:30:49,"Driver error during search: Message: 
"
Haleon Argentina,PARODONTAX COMPLETE PROTECTION EXTRA FRESH,2026-01-18T20:30:50,"Driver error during search: Message: 
"
Teva Argentina,PROCELAC,2026-01-18T20:33:32,"Driver error during search: Message: 
"
Teva Argentina,PROCELAC 40,2026-01-18T20:33:40,"Driver error during search: Message: 
"
IBC,REMIFENTANILO PHARMAVIAL,2026-01-18T20:53:41,"Driver error during search: Message: 
"
Lab Internacional Argentino,REVI-ATLAS,2026-01-18T20:59:43,"Driver error during search: Message: 
"
Gador,REVIXIL,2026-01-18T20:59:44,"Driver error during search: Message: 
"
