page,din_rows,ok_rows,unit_only_lines,pack_continuations,generics_detected,headers_found,issues
366,23,23,0,0,2,True,Header calibration weak | Manufacturer pack leaks (23)
367,19,19,0,4,3,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (3)
368,31,31,0,2,2,True,Header calibration weak | Manufacturer pack leaks (31)
369,36,36,0,8,1,True,Header calibration weak | Manufacturer pack leaks (36)
370,22,22,0,0,2,True,Header calibration weak | Manufacturer pack leaks (22)
371,14,14,0,1,4,True,Header calibration weak | Manufacturer pack leaks (14) | Multiple generics (4)
372,29,29,0,2,4,True,Header calibration weak | Manufacturer pack leaks (29) | Multiple generics (4)
373,27,27,0,6,3,True,Header calibration weak | Manufacturer pack leaks (27) | Multiple generics (3)
374,25,25,0,12,2,True,Header calibration weak | Manufacturer pack leaks (25)
375,24,24,0,10,5,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (5)
376,19,19,0,12,2,True,Header calibration weak | Manufacturer pack leaks (19)
377,19,19,0,12,1,True,Header calibration weak | Manufacturer pack leaks (19)
378,27,27,0,14,2,True,Header calibration weak | Manufacturer pack leaks (27)
379,20,20,0,5,3,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (3)
380,14,14,0,8,2,True,Header calibration weak | Manufacturer pack leaks (14)
381,16,16,0,13,1,True,Header calibration weak | Manufacturer pack leaks (16)
382,16,16,0,13,1,True,Header calibration weak | Manufacturer pack leaks (16)
383,25,25,0,16,2,True,Header calibration weak | Manufacturer pack leaks (25)
384,29,29,0,2,2,True,Header calibration weak | Manufacturer pack leaks (29)
385,25,25,0,11,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
386,33,33,0,15,1,True,Header calibration weak | Manufacturer pack leaks (33)
387,24,24,0,10,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
388,28,28,0,8,3,True,Header calibration weak | Manufacturer pack leaks (28) | Multiple generics (3)
389,31,31,0,10,2,True,Header calibration weak | Manufacturer pack leaks (31)
390,26,26,0,10,2,True,Header calibration weak | Manufacturer pack leaks (26)
391,24,24,0,19,2,True,Header calibration weak | Manufacturer pack leaks (24)
392,20,20,0,15,2,True,Header calibration weak | Manufacturer pack leaks (20)
393,29,29,0,16,2,True,Header calibration weak | Manufacturer pack leaks (29)
394,23,23,0,13,2,True,Header calibration weak | Manufacturer pack leaks (23)
395,27,27,0,16,2,True,Header calibration weak | Manufacturer pack leaks (27)
396,19,19,0,7,2,True,Header calibration weak | Manufacturer pack leaks (19)
397,27,27,0,18,2,True,Header calibration weak | Manufacturer pack leaks (27)
398,21,21,0,14,2,True,Header calibration weak | Manufacturer pack leaks (21)
399,24,24,0,11,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
403,11,11,0,7,3,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (3)
404,19,19,0,10,2,True,Header calibration weak | Manufacturer pack leaks (19)
405,19,19,0,15,1,True,Header calibration weak | Manufacturer pack leaks (19)
406,10,10,0,3,5,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (5)
407,11,11,0,5,4,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (4)
408,23,23,0,8,3,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (3)
409,11,11,0,2,5,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (5)
410,16,16,0,2,3,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (3)
411,19,19,0,0,1,True,Header calibration weak | Manufacturer pack leaks (19)
412,11,11,0,0,2,True,Header calibration weak | Manufacturer pack leaks (11)
413,8,8,0,4,2,True,Header calibration weak | Manufacturer pack leaks (8)
414,16,16,0,1,1,True,Header calibration weak | Manufacturer pack leaks (16)
415,16,16,0,2,1,True,Header calibration weak | Manufacturer pack leaks (16)
416,16,16,0,0,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
417,15,15,0,1,4,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (4)
418,10,10,0,1,3,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (3)
419,13,13,0,0,4,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (4)
420,8,8,0,0,5,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (5)
421,17,17,0,6,6,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (6)
422,6,6,0,1,4,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (4)
430,7,7,0,7,2,True,Header calibration weak | Manufacturer pack leaks (7)
431,31,31,0,4,3,True,Header calibration weak | Manufacturer pack leaks (31) | Multiple generics (3)
432,35,35,0,4,2,True,Header calibration weak | Manufacturer pack leaks (35)
433,36,36,0,4,2,True,Header calibration weak | Manufacturer pack leaks (36)
434,21,21,0,2,2,True,Header calibration weak | Manufacturer pack leaks (21)
435,40,40,0,3,1,True,Header calibration weak | Manufacturer pack leaks (40)
436,21,21,0,1,4,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (4)
437,16,16,0,14,3,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (3)
438,17,17,0,12,2,True,Header calibration weak | Manufacturer pack leaks (17)
439,15,15,0,1,2,True,Header calibration weak | Manufacturer pack leaks (15)
440,23,23,0,20,1,True,Header calibration weak | Manufacturer pack leaks (23)
441,25,25,0,17,2,True,Header calibration weak | Manufacturer pack leaks (25)
442,6,6,0,0,3,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (3)
443,21,21,0,16,2,True,Header calibration weak | Manufacturer pack leaks (21)
444,21,21,0,17,1,True,Header calibration weak | Manufacturer pack leaks (21)
445,23,23,0,20,2,True,Header calibration weak | Manufacturer pack leaks (23)
446,23,23,0,18,1,True,Header calibration weak | Manufacturer pack leaks (23)
447,36,36,0,13,2,True,Header calibration weak | Manufacturer pack leaks (36)
448,16,16,0,0,3,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (3)
449,24,24,0,4,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
450,25,25,0,6,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
451,19,19,0,5,2,True,Header calibration weak | Manufacturer pack leaks (19)
452,19,19,0,13,1,True,Header calibration weak | Manufacturer pack leaks (19)
453,20,20,0,5,2,True,Header calibration weak | Manufacturer pack leaks (20)
454,19,19,0,3,2,True,Header calibration weak | Manufacturer pack leaks (19)
455,20,20,0,9,1,True,Header calibration weak | Manufacturer pack leaks (20)
456,29,29,0,12,3,True,Header calibration weak | Manufacturer pack leaks (29) | Multiple generics (3)
457,15,15,0,3,2,True,Header calibration weak | Manufacturer pack leaks (15)
458,16,16,0,9,2,True,Header calibration weak | Manufacturer pack leaks (16)
459,16,16,0,13,1,True,Header calibration weak | Manufacturer pack leaks (16)
460,22,22,0,12,2,True,Header calibration weak | Manufacturer pack leaks (22)
461,24,24,0,20,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
462,24,24,0,17,1,True,Header calibration weak | Manufacturer pack leaks (24)
463,26,26,0,14,1,True,Header calibration weak | Manufacturer pack leaks (26)
464,13,13,0,3,4,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (4)
465,10,10,0,0,4,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (4)
466,19,19,0,4,4,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (4)
467,22,22,0,3,2,True,Header calibration weak | Manufacturer pack leaks (22)
468,25,25,0,3,2,True,Header calibration weak | Manufacturer pack leaks (25)
469,27,27,0,1,1,True,Header calibration weak | Manufacturer pack leaks (27)
470,27,27,0,2,1,True,Header calibration weak | Manufacturer pack leaks (27)
471,44,44,0,2,1,True,Header calibration weak | Manufacturer pack leaks (44)
472,11,11,0,0,4,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (4)
473,6,6,0,0,3,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (3)
474,22,22,0,14,2,True,Header calibration weak | Manufacturer pack leaks (22)
475,23,23,0,12,1,True,Header calibration weak | Manufacturer pack leaks (23)
476,20,20,0,8,1,True,Header calibration weak | Manufacturer pack leaks (20)
477,33,33,0,9,2,True,Header calibration weak | Manufacturer pack leaks (33)
478,39,39,0,6,4,True,Header calibration weak | Manufacturer pack leaks (39) | Multiple generics (4)
479,26,26,0,8,3,True,Header calibration weak | Manufacturer pack leaks (26) | Multiple generics (3)
480,26,26,0,15,1,True,Header calibration weak | Manufacturer pack leaks (26)
481,26,26,0,16,1,True,Header calibration weak | Manufacturer pack leaks (26)
482,20,20,0,1,3,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (3)
483,12,12,0,4,5,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (5)
484,13,13,0,2,6,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (6)
485,18,18,0,6,5,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (5)
486,15,15,0,6,4,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (4)
487,11,11,0,9,3,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (3)
488,18,18,0,4,4,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (4)
489,17,17,0,3,6,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (6)
490,21,21,0,0,3,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (3)
491,36,36,0,6,2,True,Header calibration weak | Manufacturer pack leaks (36)
492,29,29,0,3,3,True,Header calibration weak | Manufacturer pack leaks (29) | Multiple generics (3)
493,22,22,0,4,6,True,Header calibration weak | Manufacturer pack leaks (22) | Multiple generics (6)
494,9,9,0,0,7,True,Header calibration weak | Manufacturer pack leaks (9) | Multiple generics (7)
495,21,21,0,8,7,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (7)
496,30,30,0,4,2,True,Header calibration weak | Manufacturer pack leaks (30)
497,20,20,0,1,6,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (6)
498,12,12,0,1,2,True,Header calibration weak | Manufacturer pack leaks (12)
501,5,5,0,2,5,True,Header calibration weak | Manufacturer pack leaks (5) | Multiple generics (5)
502,23,23,0,10,6,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (6)
503,1,1,0,0,3,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (3)
507,15,15,0,4,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
508,16,16,0,5,2,True,Header calibration weak | Manufacturer pack leaks (16)
509,30,30,0,17,2,True,Header calibration weak | Manufacturer pack leaks (30)
510,20,20,0,13,2,True,Header calibration weak | Manufacturer pack leaks (20)
511,12,12,0,0,5,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (5)
512,25,25,0,11,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
513,1,1,0,0,7,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (7)
514,18,18,0,3,4,True,Header calibration weak | Manufacturer pack leaks (18) | Multiple generics (4)
515,13,13,0,7,6,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (6)
516,27,27,0,12,4,True,Header calibration weak | Manufacturer pack leaks (27) | Multiple generics (4)
517,13,13,0,2,6,True,Header calibration weak | Manufacturer pack leaks (13) | Multiple generics (6)
521,32,32,0,13,3,True,Header calibration weak | Manufacturer pack leaks (32) | Multiple generics (3)
522,15,15,0,3,3,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (3)
526,7,7,0,0,9,True,Header calibration weak | Multiple generics (9)
527,11,11,0,0,10,True,Header calibration weak | Multiple generics (10)
531,1,1,0,0,8,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (8)
532,2,2,0,0,7,True,Header calibration weak | Manufacturer pack leaks (2) | Multiple generics (7)
537,19,19,0,8,8,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (8)
538,12,12,0,0,2,True,Header calibration weak | Manufacturer pack leaks (12)
539,12,12,0,3,7,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (7)
540,25,25,0,5,5,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (5)
541,16,16,0,3,6,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (6)
542,16,16,0,6,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
543,23,23,0,12,2,True,Header calibration weak | Manufacturer pack leaks (23)
544,27,27,0,17,2,True,Header calibration weak | Manufacturer pack leaks (27)
545,25,25,0,20,2,True,Header calibration weak | Manufacturer pack leaks (25)
546,23,23,0,3,5,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (5)
547,12,12,0,2,2,True,Header calibration weak | Manufacturer pack leaks (12)
548,4,4,0,0,3,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (3)
551,2,2,0,0,8,True,Header calibration weak | Manufacturer pack leaks (2) | Multiple generics (8)
555,15,15,0,0,5,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (5)
556,9,9,0,0,6,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (6)
557,17,17,0,0,3,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (3)
558,10,10,0,0,5,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (5)
559,12,12,0,2,5,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (5)
560,10,10,0,0,6,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (6)
561,16,16,0,2,8,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (8)
562,28,28,0,4,3,True,Header calibration weak | Manufacturer pack leaks (28) | Multiple generics (3)
563,16,16,0,0,7,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (7)
564,15,15,0,0,6,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (6)
565,3,3,0,0,4,True,Header calibration weak | Manufacturer pack leaks (3) | Multiple generics (4)
566,20,20,0,7,4,True,Header calibration weak | Manufacturer pack leaks (20) | Multiple generics (4)
567,28,28,0,7,5,True,Header calibration weak | Manufacturer pack leaks (28) | Multiple generics (5)
568,10,10,0,0,7,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (7)
569,11,11,0,0,8,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (8)
570,19,19,0,16,3,True,Header calibration weak | Manufacturer pack leaks (19) | Multiple generics (3)
571,24,24,0,14,3,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (3)
572,11,11,0,1,6,True,Header calibration weak | Manufacturer pack leaks (11) | Multiple generics (6)
573,12,12,0,0,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
574,21,21,0,8,5,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (5)
575,24,24,0,12,2,True,Header calibration weak | Manufacturer pack leaks (24)
576,16,16,0,0,9,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (9)
577,16,16,0,4,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
578,15,15,0,13,3,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (3)
579,18,18,0,10,2,True,Header calibration weak | Manufacturer pack leaks (18)
580,5,5,0,1,4,True,Header calibration weak | Manufacturer pack leaks (5) | Multiple generics (4)
588,2,2,0,0,4,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (4)
591,1,1,0,1,5,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (5)
593,6,6,0,0,8,True,Header calibration weak | Manufacturer pack leaks (6) | Multiple generics (8)
594,5,5,0,0,5,True,Header calibration weak | Manufacturer pack leaks (5) | Multiple generics (5)
597,21,21,0,15,5,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (5)
598,24,24,0,17,2,True,Header calibration weak | Manufacturer pack leaks (24)
599,8,8,0,1,3,True,Header calibration weak | Manufacturer pack leaks (8) | Multiple generics (3)
603,7,7,0,1,9,True,Header calibration weak | Manufacturer pack leaks (7) | Multiple generics (9)
604,15,15,0,0,4,True,Header calibration weak | Manufacturer pack leaks (15) | Multiple generics (4)
605,23,23,0,5,4,True,Header calibration weak | Manufacturer pack leaks (23) | Multiple generics (4)
606,17,17,0,2,4,True,Header calibration weak | Manufacturer pack leaks (12) | Multiple generics (4)
609,25,25,0,3,6,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (6)
610,25,25,0,1,3,True,Header calibration weak | Manufacturer pack leaks (25) | Multiple generics (3)
611,16,16,0,0,3,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (3)
612,1,1,0,0,1,True,Header calibration weak | Manufacturer pack leaks (1)
615,4,4,0,3,3,True,Header calibration weak | Manufacturer pack leaks (4) | Multiple generics (3)
619,24,24,0,0,5,True,Header calibration weak | Manufacturer pack leaks (24) | Multiple generics (5)
620,30,30,0,0,2,True,Header calibration weak | Manufacturer pack leaks (30)
621,34,34,0,0,1,True,Header calibration weak | Manufacturer pack leaks (34)
622,16,16,0,0,4,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (4)
623,15,15,0,0,2,True,Header calibration weak | Manufacturer pack leaks (15)
624,16,16,0,15,3,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (3)
625,22,22,0,19,4,True,Header calibration weak | Manufacturer pack leaks (22) | Multiple generics (4)
626,17,17,0,14,4,True,Header calibration weak | Manufacturer pack leaks (17) | Multiple generics (4)
627,27,27,0,11,4,True,Header calibration weak | Manufacturer pack leaks (27) | Multiple generics (4)
628,10,10,0,0,3,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (3)
629,16,16,0,10,7,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (7)
630,10,10,0,0,4,True,Header calibration weak | Manufacturer pack leaks (10) | Multiple generics (4)
633,1,1,0,0,3,True,Header calibration weak | Manufacturer pack leaks (1) | Multiple generics (3)
637,21,21,0,0,4,True,Header calibration weak | Manufacturer pack leaks (21) | Multiple generics (4)
638,16,16,0,0,5,True,Header calibration weak | Manufacturer pack leaks (16) | Multiple generics (5)
