Savant Generic,FABOGESIC PLEN,2026-01-02T16:32:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Cassará,FLUCODERM,2026-01-02T16:33:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Medisol,FLUCODERM,2026-01-02T16:34:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Natufarma,LEVADURA DE CERVEZA,2026-01-02T16:35:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Provefarma,LEVADURA DE CERVEZA,2026-01-02T16:36:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Laboratorio WPN,MAGNESIO,2026-01-02T16:37:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Veinfar,MAGNESIO,2026-01-02T16:38:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Cassará,METRAL,2026-01-02T16:39:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Lepetit,METRAL,2026-01-02T16:40:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
Laboratorio ENA,OMEGA 3,2026-01-02T16:41:24,"InvalidSessionIdException: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0xee12d3
	0xee1314
	0xcce52b
	0xd0c635
	0xd3b3a6
	0xd36ed1
	0xd36846
	0xc9ebfd
	0xc9f18e
	0xc9f65d
	0x1135314
	0x11308cb
	0x114d1aa
	0xefb1d8
	0xf031dd
	0xc9e7ab
	0xc9ddf7
	0x12817af
	0x76355d49
	0x777ad5db
	0x777ad561
"
