Cassará,EPOGEN,2026-01-07T17:23:34,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Varifarma,EPOGEN,2026-01-07T17:23:44,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Cassará,ERISOL,2026-01-07T17:23:54,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Medisol,ERISOL,2026-01-07T17:24:04,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Laboratorio Millet,ESOMEPRA 20 MG,2026-01-07T17:24:14,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Sidus,ESOMEPRA 20 MG,2026-01-07T17:24:24,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Savant Consumer,FABOGESIC PLEN,2026-01-07T17:24:34,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Medisol,AMOXOL 1000,2026-01-07T17:24:42,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Savant Generic,FABOGESIC PLEN,2026-01-07T17:24:44,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Sanitas,AMOXOL 1000,2026-01-07T17:24:49,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Cassará,FLUCODERM,2026-01-07T17:24:54,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Cassará,AMOXOL 500,2026-01-07T17:24:59,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Medisol,FLUCODERM,2026-01-07T17:25:04,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Medisol,AMOXOL 500,2026-01-07T17:25:09,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Laboratorio WPN,GLUTAMINA,2026-01-07T17:25:14,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Fabop,ATIBAX,2026-01-07T17:25:19,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Teingro,GLUTAMINA,2026-01-07T17:25:24,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Savant Generic,ATIBAX,2026-01-07T17:25:29,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Natufarma,LEVADURA DE CERVEZA,2026-01-07T17:25:34,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Laboratorio ENA,BCAA 2:1:1,2026-01-07T17:25:39,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Provefarma,LEVADURA DE CERVEZA,2026-01-07T17:25:44,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Pharmamerican S.R.L.,BCAA 2:1:1,2026-01-07T17:25:49,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Laboratorio WPN,MAGNESIO,2026-01-07T17:25:54,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Cassará,BETACORT CASSARA,2026-01-07T17:25:59,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Veinfar,MAGNESIO,2026-01-07T17:26:04,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Medisol,BETACORT CASSARA,2026-01-07T17:26:09,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Laboratorio ENA,MAGNESIO CITRATO,2026-01-07T17:26:14,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Laboratorio Millet,BLUEKING,2026-01-07T17:26:19,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Laboratorio WPN,MAGNESIO CITRATO,2026-01-07T17:26:24,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Sidus,BLUEKING,2026-01-07T17:26:29,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Cassará,METRAL,2026-01-07T17:26:34,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Klonal,CEFTAZIDIMA,2026-01-07T17:26:39,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Lepetit,METRAL,2026-01-07T17:26:44,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
Veinfar,CEFTAZIDIMA,2026-01-07T17:26:49,"NoSuchWindowException: Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=143.0.7499.170)
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1101213
	0x1101254
	0xeee6dd
	0xecca8d
	0xf61ffb
	0xf7d44c
	0xf5b2e6
	0xf2d321
	0xf2e1d4
	0x1355254
	0x135080b
	0x136d0ea
	0x111b118
	0x112311d
	0x1109518
	0x11096d9
	0x10f3a68
	0x76065d49
	0x77dad5db
	0x77dad561
"
